num_hawks,num_doves,num_hawks_infected,num_doves_infected,infection_rate,mask_effectiveness,improper_mask_usage_severity,percent_improper_mask_usage,percent_stationary,probability_quarantined,time_25,time_50,time_75,time_100,total_infected,total_time
180,20,10,10,0.2,5,0,0,0,0,246,579,1044,3518,200,3518
170,30,10,10,0.2,5,0,0,0,0,297,807,1406,5028,200,5028
160,40,10,10,0.2,5,0,0,0,0,537,1122,1728,5963,200,5963
150,50,10,10,0.2,5,0,0,0,0,611,1147,1792,10481,200,10481
140,60,10,10,0.2,5,0,0,0,0,543,984,1669,9438,200,9438
130,70,10,10,0.2,5,0,0,0,0,719,1295,2079,9337,200,9337
120,80,10,10,0.2,5,0,0,0,0,627,1413,2167,8708,200,8708
110,90,10,10,0.2,5,0,0,0,0,769,1456,2190,10359,200,10359
100,100,10,10,0.2,5,0,0,0,0,916,1719,2795,14330,200,14330
90,110,10,10,0.2,5,0,0,0,0,727,1794,2840,10528,200,10528
80,120,10,10,0.2,5,0,0,0,0,650,1907,3040,16268,200,16268
70,130,10,10,0.2,5,0,0,0,0,1238,2367,4405,13232,200,13232
