num_hawks,num_doves,num_hawks_infected,num_doves_infected,infection_rate,mask_effectiveness,improper_mask_usage_severity,percent_improper_mask_usage,percent_stationary,probability_quarantined,time_25,time_50,time_75,time_100,total_infected,total_time
160,40,10,10,0.2,5,0,0,0,0,409,901,1433,4887,200,4887
150,50,10,10,0.2,5,0,0,0,0,571,1093,1615,5623,200,5623
140,60,10,10,0.2,5,0,0,0,0,514,1186,1774,7188,200,7188
130,70,10,10,0.2,5,0,0,0,0,573,1293,2031,8962,200,8962
120,80,10,10,0.2,5,0,0,0,0,708,1350,2211,8553,200,8553
110,90,10,10,0.2,5,0,0,0,0,674,1501,2727,10826,200,10826
100,100,10,10,0.2,5,0,0,0,0,531,1480,3078,15038,200,15038
90,110,10,10,0.2,5,0,0,0,0,906,1986,3625,18202,200,18202
80,120,10,10,0.2,5,0,0,0,0,745,1799,3218,13100,200,13100
70,130,10,10,0.2,5,0,0,0,0,1104,2543,4744,13397,200,13397
60,140,10,10,0.2,5,0,0,0,0,1068,2428,4439,19988,200,19988
50,150,10,10,0.2,5,0,0,0,0,1429,3252,6641,20513,200,20513
40,160,10,10,0.2,5,0,0,0,0,1732,4210,7229,27173,200,27173
30,170,10,10,0.2,5,0,0,0,0,1673,4137,8104,20207,200,20207
20,180,10,10,0.2,5,0,0,0,0,2539,5051,9363,28888,200,28888
10,190,10,10,0.2,5,0,0,0,0,2303,7016,12341,32698,200,32698
190,10,10,10,0.16,5,0,0,0,0,809,1410,1909,3656,200,3656
180,20,10,10,0.16,5,0,0,0,0,541,1016,1540,6950,200,6950
170,30,10,10,0.16,5,0,0,0,0,548,983,1645,9146,200,9146
160,40,10,10,0.16,5,0,0,0,0,494,980,1654,7486,200,7486
150,50,10,10,0.16,5,0,0,0,0,634,1307,1972,12186,200,12186
140,60,10,10,0.16,5,0,0,0,0,1095,1819,2740,11072,200,11072
130,70,10,10,0.16,5,0,0,0,0,633,1269,1959,9907,200,9907
120,80,10,10,0.16,5,0,0,0,0,1083,2012,3046,12807,200,12807
110,90,10,10,0.16,5,0,0,0,0,690,1639,3045,13185,200,13185
100,100,10,10,0.16,5,0,0,0,0,817,1892,3440,14844,200,14844
90,110,10,10,0.16,5,0,0,0,0,1460,2883,4297,12940,200,12940
80,120,10,10,0.16,5,0,0,0,0,1164,2567,4638,15978,200,15978
70,130,10,10,0.16,5,0,0,0,0,1282,3045,5415,26332,200,26332
60,140,10,10,0.16,5,0,0,0,0,1770,3633,6494,24181,200,24181
50,150,10,10,0.16,5,0,0,0,0,1785,3924,7148,23335,200,23335
40,160,10,10,0.16,5,0,0,0,0,2334,6178,9231,28989,200,28989
30,170,10,10,0.16,5,0,0,0,0,3024,6087,11005,30893,200,30893
20,180,10,10,0.16,5,0,0,0,0,3995,7359,14005,43412,200,43412
10,190,10,10,0.16,5,0,0,0,0,3612,9657,16501,53250,200,53250
190,10,10,10,0.12,5,0,0,0,0,799,1387,1983,4901,200,4901
180,20,10,10,0.12,5,0,0,0,0,929,1578,2219,7419,200,7419
170,30,10,10,0.12,5,0,0,0,0,620,1359,2193,7513,200,7513
160,40,10,10,0.12,5,0,0,0,0,1087,1820,2802,6199,200,6199
150,50,10,10,0.12,5,0,0,0,0,964,1825,2719,13396,200,13396
140,60,10,10,0.12,5,0,0,0,0,1012,1801,2878,17204,200,17204
130,70,10,10,0.12,5,0,0,0,0,941,2128,3429,13508,200,13508
120,80,10,10,0.12,5,0,0,0,0,1036,1994,3352,21174,200,21174
110,90,10,10,0.12,5,0,0,0,0,1577,3031,4333,25414,200,25414
100,100,10,10,0.12,5,0,0,0,0,1324,2674,4626,22672,200,22672
90,110,10,10,0.12,5,0,0,0,0,1184,2978,5570,19912,200,19912
